model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,price
I20,2018,Manual,8701,Petrol,150,47.9,1,Hyundai,10990
I20,2019,Manual,1485,Petrol,145,47.9,1,Hyundai,11780
I20,2019,Manual,1600,Petrol,145,47.9,1,Hyundai,13654
I20,2019,Manual,2128,Petrol,145,47.9,1,Hyundai,11480
I20,2019,Manual,2884,Petrol,145,47.9,1,Hyundai,10970
I20,2019,Manual,2928,Petrol,145,47.9,1,Hyundai,11670
I20,2019,Manual,3084,Petrol,150,47.9,1,Hyundai,11680
I20,2019,Manual,3111,Petrol,145,47.9,1,Hyundai,12480
I20,2019,Manual,3826,Petrol,145,47.9,1,Hyundai,10970
I20,2019,Manual,4264,Petrol,145,47.9,1,Hyundai,11499
I20,2019,Manual,4491,Petrol,145,47.9,1,Hyundai,10970
I20,2019,Manual,5000,Petrol,145,47.9,1,Hyundai,11450
I20,2019,Manual,5000,Petrol,145,47.9,1,Hyundai,11495
I20,2019,Manual,5000,Petrol,145,47.9,1,Hyundai,14195
I20,2019,Manual,6245,Petrol,145,47.9,1,Hyundai,12395
I20,2019,Manual,6305,Petrol,150,47.9,1,Hyundai,11470
I20,2020,Manual,1974,Petrol,145,47.9,1,Hyundai,13995
I20,2020,Manual,3500,Petrol,145,47.9,1,Hyundai,13966
I20,2020,Manual,6000,Petrol,150,47.9,1,Hyundai,13999
A1,2018,Manual,5000,Petrol,145,47.9,1,Audi,14990
A1,2018,Manual,7326,Petrol,150,47.9,1,Audi,14900
A1,2018,Manual,11799,Petrol,150,47.9,1,Audi,13995
A1,2018,Manual,20521,Petrol,150,47.9,1,Audi,14000
A1,2018,Manual,21633,Petrol,150,47.9,1,Audi,15290
A1,2018,Manual,22500,Petrol,150,47.9,1,Audi,14750
A1,2019,Manual,1308,Petrol,145,47.9,1,Audi,19490
A1,2019,Manual,1565,Petrol,145,47.9,1,Audi,21490
A1,2019,Manual,1800,Petrol,145,47.9,1,Audi,20998
A1,2019,Manual,2853,Petrol,145,47.9,1,Audi,20344
A1,2019,Semi-Auto,2969,Petrol,145,47.9,1,Audi,19850
A1,2019,Manual,3334,Petrol,145,47.9,1,Audi,19888
A1,2019,Manual,3632,Petrol,145,47.9,1,Audi,19751
A1,2019,Automatic,3651,Petrol,150,47.9,1,Audi,18950
A1,2019,Manual,3863,Petrol,145,47.9,1,Audi,20444
A1,2019,Manual,3927,Petrol,145,47.9,1,Audi,19888
A1,2019,Manual,4100,Petrol,150,47.9,1,Audi,19500
A1,2019,Semi-Auto,4150,Petrol,150,47.9,1,Audi,19471
A1,2019,Manual,4321,Petrol,145,47.9,1,Audi,20444
A1,2019,Manual,4379,Petrol,145,47.9,1,Audi,19752
A1,2019,Automatic,5121,Petrol,145,47.9,1,Audi,18650
A1,2019,Manual,5432,Petrol,145,47.9,1,Audi,19751
A1,2019,Manual,5432,Petrol,145,47.9,1,Audi,19990
A1,2019,Manual,5432,Petrol,145,47.9,1,Audi,21251
A1,2019,Manual,5432,Petrol,145,47.9,1,Audi,22444
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,19979
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,20476
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,20490
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,20595
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,20595
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,20595
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,20595
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,21990
A1,2019,Manual,6000,Petrol,145,47.9,1,Audi,25990
A1,2019,Semi-Auto,6900,Petrol,150,47.9,1,Audi,19995
A1,2019,Semi-Auto,6934,Petrol,145,47.9,1,Audi,19000
A1,2019,Semi-Auto,9614,Petrol,145,47.9,1,Audi,19700
A1,2020,Manual,556,Petrol,145,47.9,1,Audi,20990
A1,2020,Manual,1000,Petrol,145,47.9,1,Audi,22490
A1,2020,Manual,1500,Petrol,145,47.9,1,Audi,20888
A1,2020,Manual,1500,Petrol,145,47.9,1,Audi,21390
A1,2020,Manual,2216,Petrol,145,47.9,1,Audi,19290
A1,2020,Manual,3265,Petrol,145,47.9,1,Audi,20990
A1,2020,Manual,3999,Petrol,145,47.9,1,Audi,21000
A1,2020,Manual,4000,Petrol,150,47.9,1,Audi,19490
A1,2020,Manual,4000,Petrol,145,47.9,1,Audi,19990
A1,2020,Manual,4062,Petrol,145,47.9,1,Audi,20495
A1,2020,Manual,4500,Petrol,145,47.9,1,Audi,21000
A1,2020,Manual,4500,Petrol,145,47.9,1,Audi,21000
A1,2020,Manual,4500,Petrol,145,47.9,1,Audi,21000
A1,2020,Manual,5000,Petrol,145,47.9,1,Audi,21000
A1,2020,Manual,5080,Petrol,145,47.9,1,Audi,19790
A1,2020,Manual,6000,Petrol,150,47.9,1,Audi,20999
Q2,2018,Manual,6349,Petrol,145,47.9,1,Audi,16995
Q2,2019,Manual,9478,Petrol,150,47.9,1,Audi,18850
A3,2018,Manual,14872,Petrol,145,48.7,1,Audi,14990
A3,2019,Manual,1853,Petrol,145,48.7,1,Audi,21000
A3,2019,Manual,5000,Petrol,150,48.7,1,Audi,16995
A3,2019,Manual,5977,Petrol,145,48.7,1,Audi,16500
A3,2019,Manual,8624,Petrol,145,48.7,1,Audi,17420
A3,2019,Manual,9597,Petrol,150,48.7,1,Audi,15850
A1,2019,Manual,10,Petrol,145,48.7,1,Audi,20485
A1,2019,Manual,2000,Petrol,145,48.7,1,Audi,18990
A1,2019,Semi-Auto,2252,Petrol,145,48.7,1,Audi,17985
A1,2019,Manual,4500,Petrol,145,48.7,1,Audi,18750
A1,2019,Manual,6000,Petrol,145,48.7,1,Audi,18643
A1,2019,Semi-Auto,11000,Petrol,150,48.7,1,Audi,17890
A1,2020,Manual,641,Petrol,145,48.7,1,Audi,18500
A1,2020,Manual,877,Petrol,145,48.7,1,Audi,19610
A1,2020,Manual,1500,Petrol,145,48.7,1,Audi,19490
A1,2020,Manual,2004,Petrol,145,48.7,1,Audi,19250
A1,2020,Manual,2500,Petrol,145,48.7,1,Audi,18500
A1,2020,Manual,5566,Petrol,145,48.7,1,Audi,18496
A3,2019,Manual,1998,Petrol,145,49.6,1,Audi,17300
A3,2019,Manual,2029,Petrol,145,49.6,1,Audi,15700
A3,2019,Manual,2492,Petrol,145,49.6,1,Audi,19490
A3,2019,Manual,5704,Petrol,145,49.6,1,Audi,16000
A3,2020,Manual,609,Petrol,150,49.6,1,Audi,17199
A3,2020,Manual,1978,Petrol,150,49.6,1,Audi,16999
A3,2020,Manual,2718,Petrol,150,49.6,1,Audi,16999
A3,2020,Manual,4018,Petrol,145,49.6,1,Audi,16999
I10,2019,Manual,5,Petrol,145,49.6,1,Hyundai,10220
I10,2019,Manual,10,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,10,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,10,Petrol,145,49.6,1,Hyundai,9495
I10,2019,Manual,10,Petrol,145,49.6,1,Hyundai,9989
I10,2019,Manual,25,Petrol,145,49.6,1,Hyundai,9990
I10,2019,Manual,25,Petrol,145,49.6,1,Hyundai,10490
I10,2019,Manual,50,Petrol,145,49.6,1,Hyundai,9989
I10,2019,Manual,50,Petrol,145,49.6,1,Hyundai,10290
I10,2019,Manual,50,Petrol,145,49.6,1,Hyundai,10290
I10,2019,Manual,50,Petrol,145,49.6,1,Hyundai,10790
I10,2019,Manual,50,Petrol,145,49.6,1,Hyundai,10790
I10,2019,Manual,50,Petrol,145,49.6,1,Hyundai,10890
I10,2019,Manual,100,Petrol,145,49.6,1,Hyundai,9995
I10,2019,Manual,100,Petrol,145,49.6,1,Hyundai,9995
I10,2019,Manual,100,Petrol,145,49.6,1,Hyundai,10220
I10,2019,Manual,100,Petrol,145,49.6,1,Hyundai,10220
I10,2019,Manual,100,Petrol,145,49.6,1,Hyundai,10490
I10,2019,Manual,100,Petrol,145,49.6,1,Hyundai,10890
I10,2019,Manual,198,Petrol,145,49.6,1,Hyundai,10290
I10,2019,Manual,250,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,443,Petrol,145,49.6,1,Hyundai,9495
I10,2019,Manual,450,Petrol,145,49.6,1,Hyundai,9995
I10,2019,Manual,450,Petrol,145,49.6,1,Hyundai,9995
I10,2019,Manual,642,Petrol,145,49.6,1,Hyundai,10169
I10,2019,Manual,691,Petrol,145,49.6,1,Hyundai,9800
I10,2019,Manual,1000,Petrol,145,49.6,1,Hyundai,9500
I10,2019,Manual,1101,Petrol,145,49.6,1,Hyundai,10490
I10,2019,Manual,1222,Petrol,145,49.6,1,Hyundai,8990
I10,2019,Manual,1497,Petrol,145,49.6,1,Hyundai,9298
I10,2019,Manual,1500,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,1580,Petrol,145,49.6,1,Hyundai,9750
I10,2019,Manual,1586,Petrol,145,49.6,1,Hyundai,9495
I10,2019,Manual,1824,Petrol,145,49.6,1,Hyundai,9290
I10,2019,Manual,2000,Petrol,145,49.6,1,Hyundai,9295
I10,2019,Manual,2000,Petrol,145,49.6,1,Hyundai,9295
I10,2019,Manual,2000,Petrol,145,49.6,1,Hyundai,9295
I10,2019,Manual,2000,Petrol,145,49.6,1,Hyundai,9295
I10,2019,Manual,2238,Petrol,145,49.6,1,Hyundai,9280
I10,2019,Manual,2323,Petrol,145,49.6,1,Hyundai,9195
I10,2019,Manual,2328,Petrol,145,49.6,1,Hyundai,10490
I10,2019,Manual,2811,Petrol,150,49.6,1,Hyundai,9290
I10,2019,Manual,2898,Petrol,145,49.6,1,Hyundai,8990
I10,2019,Manual,2938,Petrol,145,49.6,1,Hyundai,9990
I10,2019,Manual,3000,Petrol,145,49.6,1,Hyundai,8990
I10,2019,Manual,3000,Petrol,145,49.6,1,Hyundai,8990
I10,2019,Manual,3000,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,3000,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,3011,Petrol,145,49.6,1,Hyundai,8895
I10,2019,Manual,3123,Petrol,145,49.6,1,Hyundai,8899
I10,2019,Manual,3200,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,3215,Petrol,145,49.6,1,Hyundai,9380
I10,2019,Manual,3500,Petrol,145,49.6,1,Hyundai,9250
I10,2019,Manual,3500,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,3500,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,3500,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,3500,Petrol,145,49.6,1,Hyundai,9495
I10,2019,Manual,4000,Petrol,145,49.6,1,Hyundai,8995
I10,2019,Manual,4000,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,4000,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,4000,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,4000,Petrol,145,49.6,1,Hyundai,9491
I10,2019,Manual,4000,Petrol,145,49.6,1,Hyundai,9495
I10,2019,Manual,4587,Petrol,145,49.6,1,Hyundai,9995
I10,2019,Manual,4587,Petrol,145,49.6,1,Hyundai,9995
I10,2019,Manual,4587,Petrol,145,49.6,1,Hyundai,10295
I10,2019,Manual,4687,Petrol,145,49.6,1,Hyundai,10295
I10,2020,Manual,2255,Petrol,145,49.6,1,Hyundai,10795
I20,2018,Semi-Auto,816,Petrol,150,49.6,1,Hyundai,12750
I20,2018,Automatic,6394,Petrol,145,49.6,1,Hyundai,12500
I20,2018,Automatic,10751,Petrol,150,49.6,1,Hyundai,12492
I20,2018,Automatic,21116,Petrol,145,49.6,1,Hyundai,11800
I20,2019,Automatic,358,Petrol,145,49.6,1,Hyundai,13750
I20,2019,Automatic,835,Petrol,145,49.6,1,Hyundai,15702
I20,2019,Automatic,2251,Petrol,150,49.6,1,Hyundai,13557
I20,2019,Automatic,7569,Petrol,145,49.6,1,Hyundai,13495
I20,2019,Automatic,13337,Petrol,145,49.6,1,Hyundai,13495
A1,2019,Manual,10,Petrol,145,49.6,1,Audi,19685
A1,2019,Manual,2235,Petrol,150,49.6,1,Audi,19995
A1,2019,Manual,7150,Petrol,150,49.6,1,Audi,17995
A1,2020,Manual,500,Petrol,150,49.6,1,Audi,18500
A1,2020,Manual,1322,Petrol,145,49.6,1,Audi,18330
A1,2020,Manual,3500,Petrol,145,49.6,1,Audi,21000
A1,2020,Manual,4000,Petrol,150,49.6,1,Audi,18990
A1,2020,Manual,4000,Petrol,145,49.6,1,Audi,19444
A1,2020,Manual,5000,Petrol,145,49.6,1,Audi,20000
A1,2019,Manual,2117,Petrol,145,50.4,1,Audi,19998
A1,2019,Manual,2348,Petrol,145,50.4,1,Audi,19990
A1,2019,Manual,2348,Petrol,145,50.4,1,Audi,19990
A1,2019,Manual,3232,Petrol,145,50.4,1,Audi,23995
A1,2019,Manual,3556,Petrol,145,50.4,1,Audi,19222
A1,2019,Manual,4636,Petrol,145,50.4,1,Audi,18495
A1,2019,Manual,5014,Petrol,145,50.4,1,Audi,21490
A1,2019,Manual,6272,Petrol,145,50.4,1,Audi,19857
A1,2019,Manual,6958,Petrol,145,50.4,1,Audi,18991
A1,2019,Manual,7374,Petrol,145,50.4,1,Audi,19000
A1,2019,Manual,7629,Petrol,150,50.4,1,Audi,22400
A1,2019,Manual,7694,Petrol,150,50.4,1,Audi,18611
A1,2019,Manual,8396,Petrol,150,50.4,1,Audi,17690
A1,2019,Manual,10300,Petrol,150,50.4,1,Audi,19995
A1,2019,Manual,13059,Petrol,145,50.4,1,Audi,19498
A1,2019,Manual,17175,Petrol,145,50.4,1,Audi,17500
A1,2018,Manual,8155,Petrol,145,51.4,1,Audi,16992
A1,2018,Manual,8768,Petrol,150,51.4,1,Audi,16890
A1,2018,Manual,16911,Petrol,150,51.4,1,Audi,16999
A1,2018,Manual,18199,Petrol,145,51.4,1,Audi,16495
A1,2019,Manual,1000,Petrol,150,51.4,1,Audi,18500
A1,2019,Manual,2903,Petrol,150,51.4,1,Audi,18990
A1,2019,Manual,3500,Petrol,150,51.4,1,Audi,18500
A1,2019,Manual,3979,Petrol,145,51.4,1,Audi,19000
A1,2019,Manual,5750,Petrol,145,51.4,1,Audi,19995
A1,2019,Manual,7564,Petrol,145,51.4,1,Audi,18995
A1,2019,Manual,11058,Petrol,145,51.4,1,Audi,16996
A1,2019,Manual,11120,Petrol,145,51.4,1,Audi,15600
A1,2019,Manual,2504,Petrol,145,52.3,1,Audi,16499
A1,2019,Manual,9600,Petrol,150,52.3,1,Audi,16690
Kona,2017,Manual,6206,Petrol,145,52.3,1,Hyundai,12710
Kona,2017,Manual,12515,Petrol,145,52.3,1,Hyundai,14025
Kona,2017,Manual,15564,Petrol,145,52.3,1,Hyundai,13140
Kona,2017,Manual,20401,Petrol,145,52.3,1,Hyundai,11980
Kona,2017,Manual,21858,Petrol,145,52.3,1,Hyundai,11990
Kona,2017,Manual,26301,Petrol,145,52.3,1,Hyundai,12823
Kona,2018,Manual,4896,Petrol,150,52.3,1,Hyundai,14000
Kona,2018,Manual,5801,Petrol,145,52.3,1,Hyundai,13298
Kona,2018,Manual,5880,Petrol,145,52.3,1,Hyundai,14999
Kona,2018,Manual,5971,Petrol,145,52.3,1,Hyundai,13147
Kona,2018,Manual,6295,Petrol,145,52.3,1,Hyundai,14550
Kona,2018,Manual,6733,Petrol,145,52.3,1,Hyundai,14290
Kona,2018,Manual,7034,Petrol,150,52.3,1,Hyundai,13485
Kona,2018,Manual,7138,Petrol,145,52.3,1,Hyundai,13271
Kona,2018,Manual,7359,Petrol,145,52.3,1,Hyundai,12995
Kona,2018,Manual,7369,Petrol,145,52.3,1,Hyundai,12910
Kona,2018,Manual,7375,Petrol,145,52.3,1,Hyundai,14490
Kona,2018,Manual,7473,Petrol,145,52.3,1,Hyundai,14590
Kona,2018,Manual,7557,Petrol,150,52.3,1,Hyundai,15000
Kona,2018,Manual,7910,Petrol,145,52.3,1,Hyundai,12998
Kona,2018,Manual,8906,Petrol,145,52.3,1,Hyundai,13499
Kona,2018,Manual,8961,Petrol,145,52.3,1,Hyundai,13350
Kona,2018,Manual,9001,Petrol,145,52.3,1,Hyundai,15990
Kona,2018,Manual,9133,Petrol,145,52.3,1,Hyundai,12998
Kona,2018,Manual,9505,Petrol,150,52.3,1,Hyundai,12995
Kona,2018,Manual,9616,Petrol,145,52.3,1,Hyundai,13100
Kona,2018,Manual,10200,Petrol,145,52.3,1,Hyundai,12890
Kona,2018,Manual,10326,Petrol,145,52.3,1,Hyundai,13995
Kona,2018,Manual,10569,Petrol,145,52.3,1,Hyundai,12695
Kona,2018,Manual,11282,Petrol,150,52.3,1,Hyundai,16000
Kona,2018,Manual,11458,Petrol,145,52.3,1,Hyundai,12998
Kona,2018,Manual,12407,Petrol,145,52.3,1,Hyundai,14995
Kona,2018,Manual,12834,Petrol,145,52.3,1,Hyundai,12498
Kona,2018,Manual,13410,Petrol,145,52.3,1,Hyundai,14499
Kona,2018,Manual,13410,Petrol,145,52.3,1,Hyundai,14499
Kona,2018,Manual,13439,Petrol,145,52.3,1,Hyundai,13300
Kona,2018,Manual,13655,Petrol,145,52.3,1,Hyundai,12998
Kona,2018,Manual,13812,Petrol,145,52.3,1,Hyundai,12377
Kona,2018,Manual,13820,Petrol,145,52.3,1,Hyundai,13995
Kona,2018,Manual,14100,Petrol,145,52.3,1,Hyundai,13995
Kona,2018,Manual,14764,Petrol,145,52.3,1,Hyundai,14250
Kona,2018,Manual,15028,Petrol,145,52.3,1,Hyundai,14995
Kona,2018,Manual,15371,Petrol,145,52.3,1,Hyundai,14995
Kona,2018,Manual,15459,Petrol,150,52.3,1,Hyundai,12500
Kona,2018,Manual,15493,Petrol,145,52.3,1,Hyundai,13995
Kona,2018,Manual,15521,Petrol,145,52.3,1,Hyundai,14587
Kona,2018,Manual,15892,Petrol,145,52.3,1,Hyundai,12769
Kona,2018,Manual,16410,Petrol,145,52.3,1,Hyundai,13995
Kona,2018,Manual,16500,Petrol,145,52.3,1,Hyundai,16995
Kona,2018,Manual,17789,Petrol,145,52.3,1,Hyundai,12498
Kona,2018,Manual,18474,Petrol,145,52.3,1,Hyundai,14495
Kona,2018,Manual,18911,Petrol,145,52.3,1,Hyundai,13998
Kona,2018,Manual,18984,Petrol,145,52.3,1,Hyundai,12790
Kona,2018,Manual,19001,Petrol,145,52.3,1,Hyundai,12998
Kona,2018,Manual,19036,Petrol,145,52.3,1,Hyundai,13647
Kona,2018,Manual,19758,Petrol,145,52.3,1,Hyundai,15995
Kona,2018,Manual,19793,Petrol,145,52.3,1,Hyundai,14490
Kona,2018,Manual,19888,Petrol,145,52.3,1,Hyundai,13000
Kona,2018,Manual,20414,Petrol,145,52.3,1,Hyundai,12394
Kona,2018,Manual,20555,Petrol,145,52.3,1,Hyundai,11750
Kona,2018,Manual,21000,Petrol,145,52.3,1,Hyundai,12795
Kona,2018,Manual,21636,Petrol,145,52.3,1,Hyundai,13698
Kona,2018,Manual,21716,Petrol,145,52.3,1,Hyundai,13326
Kona,2018,Manual,22684,Petrol,150,52.3,1,Hyundai,12591
Kona,2018,Manual,23001,Petrol,145,52.3,1,Hyundai,12498
Kona,2018,Manual,23387,Petrol,145,52.3,1,Hyundai,12495
Kona,2018,Manual,23400,Petrol,145,52.3,1,Hyundai,15995
Kona,2018,Manual,24239,Petrol,145,52.3,1,Hyundai,13490
Kona,2018,Manual,24364,Petrol,150,52.3,1,Hyundai,12999
Kona,2018,Manual,25784,Petrol,145,52.3,1,Hyundai,11998
Kona,2018,Manual,26096,Petrol,145,52.3,1,Hyundai,12370
Kona,2018,Manual,26122,Petrol,145,52.3,1,Hyundai,11784
Kona,2018,Manual,26615,Petrol,145,52.3,1,Hyundai,11998
Kona,2018,Manual,27177,Petrol,145,52.3,1,Hyundai,12249
Kona,2018,Manual,27317,Petrol,145,52.3,1,Hyundai,14990
Kona,2018,Manual,27353,Petrol,145,52.3,1,Hyundai,11995
Kona,2018,Manual,28433,Petrol,145,52.3,1,Hyundai,12395
Kona,2018,Manual,29920,Petrol,145,52.3,1,Hyundai,12500
Kona,2018,Manual,31885,Petrol,145,52.3,1,Hyundai,11798
Kona,2018,Manual,32031,Petrol,145,52.3,1,Hyundai,12299
Kona,2018,Manual,34989,Petrol,145,52.3,1,Hyundai,12599
I10,2020,Manual,500,Petrol,145,53.3,1,Hyundai,12495
I10,2020,Manual,500,Petrol,145,53.3,1,Hyundai,13000
I10,2020,Manual,771,Petrol,145,53.3,1,Hyundai,14490
I10,2020,Manual,822,Petrol,145,53.3,1,Hyundai,12795
I10,2020,Manual,1000,Petrol,150,53.3,1,Hyundai,13500
I10,2020,Manual,1000,Petrol,145,53.3,1,Hyundai,14995
I10,2020,Manual,1458,Petrol,150,53.3,1,Hyundai,13290
I10,2020,Manual,1500,Petrol,145,53.3,1,Hyundai,13995
I10,2020,Manual,1530,Petrol,145,53.3,1,Hyundai,13294
I10,2020,Manual,1600,Petrol,145,53.3,1,Hyundai,13495
I10,2020,Manual,2000,Petrol,145,53.3,1,Hyundai,12990
I10,2020,Manual,2458,Petrol,145,53.3,1,Hyundai,14000
I10,2020,Manual,3000,Petrol,150,53.3,1,Hyundai,12995
I10,2020,Manual,3600,Petrol,150,53.3,1,Hyundai,13366
Q2,2018,Manual,11794,Petrol,145,53.3,1,Audi,19450
Q2,2018,Manual,12554,Petrol,150,53.3,1,Audi,19690
Q2,2018,Manual,13000,Petrol,145,53.3,1,Audi,19500
I30,2018,Manual,34153,Petrol,145,54.3,1,Hyundai,10375
Kona,2018,Manual,8093,Petrol,150,54.3,1,Hyundai,14579
Kona,2018,Manual,10000,Petrol,145,54.3,1,Hyundai,12000
Kona,2018,Manual,10478,Petrol,145,54.3,1,Hyundai,12810
Kona,2018,Manual,13878,Petrol,145,54.3,1,Hyundai,11985
Kona,2018,Manual,14791,Petrol,145,54.3,1,Hyundai,11498
Kona,2018,Manual,23000,Petrol,145,54.3,1,Hyundai,11295
Q2,2017,Manual,6287,Petrol,150,55.4,1,Audi,15991
Q2,2017,Manual,12632,Petrol,150,55.4,1,Audi,16500
Q2,2017,Manual,18045,Petrol,145,55.4,1,Audi,16495
Q2,2017,Manual,18842,Petrol,145,55.4,1,Audi,17995
Q2,2017,Manual,18882,Petrol,150,55.4,1,Audi,16440
Q2,2017,Manual,19171,Petrol,145,55.4,1,Audi,16732
Q2,2017,Manual,20852,Petrol,150,55.4,1,Audi,16690
Q2,2017,Manual,22939,Petrol,150,55.4,1,Audi,16450
Q2,2017,Manual,23043,Petrol,150,55.4,1,Audi,14495
Q2,2017,Manual,25483,Petrol,30,55.4,1,Audi,15835
Q2,2017,Manual,29500,Petrol,150,55.4,1,Audi,16450
Q2,2017,Manual,31000,Petrol,150,55.4,1,Audi,15900
Q2,2017,Manual,31475,Petrol,150,55.4,1,Audi,14759
Q2,2017,Manual,38484,Petrol,145,55.4,1,Audi,15995
Q2,2017,Manual,39424,Petrol,145,55.4,1,Audi,16900
Q2,2018,Manual,5033,Petrol,145,55.4,1,Audi,16235
Q2,2018,Manual,8792,Petrol,145,55.4,1,Audi,17690
Q2,2018,Manual,10094,Petrol,150,55.4,1,Audi,19000
Q2,2018,Manual,10855,Petrol,145,55.4,1,Audi,17290
Q2,2018,Manual,15308,Petrol,145,55.4,1,Audi,17950
Q2,2018,Manual,18532,Petrol,145,55.4,1,Audi,16577
Q2,2018,Manual,21110,Petrol,150,55.4,1,Audi,17990
Q2,2018,Manual,23813,Petrol,145,55.4,1,Audi,17495
Q2,2018,Manual,30116,Petrol,145,55.4,1,Audi,16200
Q2,2018,Manual,35967,Petrol,145,55.4,1,Audi,15900
I30,2017,Manual,2924,Petrol,145,56.5,1,Hyundai,12495
I30,2017,Manual,8092,Petrol,145,56.5,1,Hyundai,10800
I30,2017,Manual,9172,Petrol,145,56.5,1,Hyundai,11000
I30,2017,Manual,10269,Petrol,145,56.5,1,Hyundai,9835
I30,2017,Manual,11249,Petrol,30,56.5,1,Hyundai,10995
I30,2017,Manual,11581,Petrol,145,56.5,1,Hyundai,11298
I30,2017,Manual,13261,Petrol,145,56.5,1,Hyundai,11260
I30,2017,Manual,13692,Petrol,145,56.5,1,Hyundai,9998
I30,2017,Manual,16030,Petrol,145,56.5,1,Hyundai,10995
I30,2017,Manual,17921,Petrol,145,56.5,1,Hyundai,10290
I30,2017,Manual,18994,Petrol,150,56.5,1,Hyundai,10495
I30,2017,Manual,20000,Petrol,150,56.5,1,Hyundai,10000
I30,2017,Manual,22521,Petrol,145,56.5,1,Hyundai,9995
I30,2017,Manual,38588,Petrol,30,56.5,1,Hyundai,9995
I30,2018,Manual,6063,Petrol,145,56.5,1,Hyundai,11200
I30,2018,Manual,9664,Petrol,145,56.5,1,Hyundai,10995
I30,2018,Manual,9963,Petrol,145,56.5,1,Hyundai,11142
I30,2018,Manual,10014,Petrol,145,56.5,1,Hyundai,11455
I30,2018,Manual,10429,Petrol,150,56.5,1,Hyundai,11000
I30,2018,Manual,11150,Petrol,145,56.5,1,Hyundai,11298
I30,2018,Manual,11901,Petrol,145,56.5,1,Hyundai,11498
I30,2018,Manual,13406,Petrol,150,56.5,1,Hyundai,11000
I30,2018,Manual,13406,Petrol,145,56.5,1,Hyundai,11000
I30,2018,Manual,14147,Petrol,145,56.5,1,Hyundai,10998
I30,2018,Manual,14385,Petrol,145,56.5,1,Hyundai,11200
I30,2018,Manual,14655,Petrol,145,56.5,1,Hyundai,11298
I30,2018,Manual,14664,Petrol,145,56.5,1,Hyundai,10998
I30,2018,Manual,14875,Petrol,145,56.5,1,Hyundai,11498
I30,2018,Manual,14927,Petrol,145,56.5,1,Hyundai,10998
I30,2018,Manual,15124,Petrol,150,56.5,1,Hyundai,11000
I30,2018,Manual,16532,Petrol,150,56.5,1,Hyundai,11000
I30,2018,Manual,16856,Petrol,150,56.5,1,Hyundai,11000
I30,2018,Manual,17070,Petrol,145,56.5,1,Hyundai,10498
I30,2018,Manual,17402,Petrol,145,56.5,1,Hyundai,11298
I30,2018,Manual,17704,Petrol,150,56.5,1,Hyundai,11298
I30,2018,Manual,17774,Petrol,145,56.5,1,Hyundai,10575
I30,2018,Manual,21859,Petrol,145,56.5,1,Hyundai,9299
I30,2018,Manual,23064,Petrol,145,56.5,1,Hyundai,9699
I30,2018,Manual,24512,Petrol,150,56.5,1,Hyundai,10450
I30,2018,Manual,25501,Petrol,150,56.5,1,Hyundai,10700
I30,2018,Manual,30287,Petrol,145,56.5,1,Hyundai,9017
I30,2018,Manual,33762,Petrol,150,56.5,1,Hyundai,11000
I30,2018,Manual,38366,Petrol,145,56.5,1,Hyundai,10733
I10,2020,Manual,2,Petrol,145,56.5,1,Hyundai,12394
I10,2020,Manual,23,Petrol,145,56.5,1,Hyundai,11795
I10,2020,Manual,85,Petrol,145,56.5,1,Hyundai,11795
I10,2020,Manual,101,Petrol,145,56.5,1,Hyundai,11490
I10,2020,Manual,101,Petrol,145,56.5,1,Hyundai,11491
I10,2020,Manual,101,Petrol,145,56.5,1,Hyundai,11670
I10,2020,Manual,295,Petrol,145,56.5,1,Hyundai,11795
I10,2020,Manual,340,Petrol,145,56.5,1,Hyundai,13995
I10,2020,Manual,371,Petrol,150,56.5,1,Hyundai,12500
I10,2020,Manual,500,Petrol,145,56.5,1,Hyundai,12495
I10,2020,Manual,610,Petrol,145,56.5,1,Hyundai,11995
I10,2020,Manual,793,Petrol,145,56.5,1,Hyundai,11980
I10,2020,Manual,1000,Petrol,145,56.5,1,Hyundai,11895
I10,2020,Manual,1136,Petrol,150,56.5,1,Hyundai,12490
I10,2020,Manual,1900,Petrol,145,56.5,1,Hyundai,12495
